Tx_ID,Tx_X,Tx_Y,Tx_Z,Rx_X,Rx_Y,Rx_Z,Distance_3D,LOS,Building_Height_Avg,Azimuth_Deg,Elevation_Deg,Path_Loss_dB
1,139.7771,35.69142,31.0,139.766177,35.697851,1.7,1216.625,1,19.031,149.512,1.38,99.784
1,139.752091,35.680636,41.49,139.77318,35.690991,1.06,2222.227,0,28.147,26.152,1.042,133.504
2,139.751747,35.698058,56.21,139.75456,35.693895,1.5,530.01,0,27.478,-55.946,5.894,112.669
3,139.77781,35.680784,45.13,139.773406,35.688861,1.4,981.553,1,10.913,118.601,2.551,116.354
3,139.769454,35.690304,54.47,139.762704,35.688082,1.16,658.742,1,7.157,-161.774,4.627,103.226
2,139.761388,35.680981,43.11,139.772509,35.688864,1.15,1331.514,0,39.861,35.33,1.805,134.827
2,139.772652,35.681424,52.49,139.756832,35.688288,1.16,1617.881,1,8.67,156.543,1.817,110.469
3,139.77017,35.697744,36.4,139.774976,35.693511,1.6,640.085,1,10.053,-41.37,3.112,96.154
3,139.765936,35.695317,53.53,139.767043,35.686609,1.17,973.071,1,16.326,-82.752,3.08,108.368
2,139.752966,35.683939,39.06,139.75022,35.683416,1.06,257.13,1,14.107,-169.211,8.406,90.702
1,139.774365,35.692409,44.56,139.765578,35.694131,1.96,816.027,1,24.62,168.913,2.988,109.814
1,139.775981,35.695894,31.16,139.759308,35.680626,1.04,2265.342,1,13.37,-137.518,0.762,105.228
2,139.755165,35.697792,57.22,139.751725,35.694375,1.66,493.034,0,28.932,-135.194,6.429,117.791
1,139.775515,35.689366,49.55,139.763419,35.685265,1.94,1182.667,1,22.498,-161.27,2.306,94.082
2,139.776335,35.69795,55.06,139.759344,35.683805,1.04,2194.099,1,10.527,-140.223,1.41,111.952
1,139.766483,35.690157,32.28,139.756132,35.687579,1.97,976.537,1,7.157,-166.015,1.778,106.656
1,139.769685,35.693765,27.37,139.760474,35.68235,1.5,1515.123,0,37.455,-128.904,0.978,116.423
3,139.761467,35.699581,36.8,139.755388,35.68769,1.79,1429.534,0,22.857,-117.077,1.403,127.924
3,139.758454,35.684719,43.08,139.758994,35.682046,1.63,303.481,0,38.961,-78.565,7.779,122.154
1,139.771659,35.68337,53.08,139.75346,35.68967,1.62,1784.378,1,18.273,160.908,1.652,99.254
1,139.775856,35.68684,38.92,139.752529,35.683523,1.79,2135.37,1,6.448,-171.907,0.996,115.679
3,139.769622,35.683288,34.45,139.777301,35.6826,1.07,697.273,1,5.045,-5.121,2.741,94.341
3,139.765348,35.685683,38.04,139.777083,35.691582,1.39,1244.785,0,30.524,26.687,1.686,133.736
3,139.754768,35.69486,49.63,139.77484,35.692505,1.97,1828.872,0,48.31,-6.691,1.493,132.548
2,139.751604,35.68955,36.77,139.75691,35.68011,1.05,1152.43,1,21.089,-60.661,1.775,107.567
1,139.763371,35.687501,59.27,139.771777,35.687754,1.26,760.577,1,8.286,1.722,4.361,100.743
3,139.75148,35.687374,31.12,139.767691,35.681559,1.67,1597.976,0,64.469,-19.735,1.056,129.674
1,139.76708,35.683891,51.36,139.751537,35.694773,1.1,1850.789,0,55.282,145.003,1.555,125.751
2,139.761482,35.688948,45.62,139.776988,35.69363,1.54,1492.037,1,13.194,16.803,1.692,119.774
2,139.772716,35.692493,33.16,139.779939,35.680995,1.71,1433.179,0,55.145,-57.861,1.257,118.548
3,139.759169,35.682783,51.38,139.771262,35.698825,1.76,2088.495,0,50.311,52.991,1.361,128.007
2,139.767789,35.699456,40.66,139.756945,35.699199,1.56,978.719,1,17.468,-178.642,2.288,107.988
1,139.766131,35.688866,48.88,139.766632,35.686693,1.5,249.854,1,10.164,-76.993,10.738,101.337
3,139.750141,35.698959,48.18,139.753281,35.682612,1.71,1837.045,1,6.014,-79.127,1.449,110.904
1,139.752172,35.682693,28.87,139.758963,35.682287,1.15,614.629,0,24.211,-3.424,2.583,120.904
1,139.758711,35.695344,54.4,139.771518,35.696814,1.68,1167.14,1,23.259,6.548,2.586,108.807
2,139.776467,35.692353,48.85,139.759032,35.689183,1.92,1611.325,0,41.817,-169.697,1.668,122.633
2,139.75441,35.696401,52.32,139.754416,35.68019,1.68,1800.146,0,64.492,-89.98,1.611,131.792
2,139.771327,35.692014,40.67,139.750224,35.698507,1.05,2034.765,1,17.355,162.896,1.116,118.976
2,139.779201,35.699257,31.83,139.767175,35.691855,1.51,1360.535,0,59.869,-148.387,1.277,130.575
2,139.773717,35.692539,36.42,139.77906,35.693808,1.73,503.058,1,20.457,13.363,3.945,100.015
3,139.757288,35.695692,56.55,139.764524,35.696471,1.04,660.308,1,9.895,6.145,4.805,95.385
1,139.777251,35.697552,57.83,139.756378,35.696372,1.76,1886.928,0,38.926,-176.764,1.702,117.406
1,139.752793,35.694292,41.87,139.763898,35.681516,1.28,1736.329,1,17.188,-49.001,1.339,109.649
1,139.764044,35.690485,35.46,139.768063,35.69148,1.59,380.231,1,8.396,13.909,5.09,91.91
1,139.776626,35.685456,50.56,139.774041,35.693925,1.97,969.692,1,6.882,106.976,2.869,110.408
2,139.769238,35.69709,51.81,139.76358,35.681712,1.99,1782.156,1,12.333,-110.199,1.601,105.859
1,139.762409,35.689612,53.54,139.755189,35.684448,1.63,868.889,1,16.714,-144.432,3.419,94.56
3,139.758784,35.692414,26.09,139.75564,35.687916,1.49,574.637,1,16.134,-124.954,2.451,108.111
3,139.761253,35.681585,25.34,139.776992,35.697731,1.18,2286.101,0,33.06,45.732,0.606,125.864
1,139.765268,35.689947,37.5,139.757087,35.697013,1.21,1077.212,0,49.421,139.184,1.93,110.826
1,139.759571,35.693963,30.34,139.771841,35.695642,1.43,1122.008,1,5.33,7.792,1.476,105.864
3,139.779069,35.691681,53.17,139.758068,35.699806,1.7,2097.645,1,5.432,158.851,1.406,113.984
3,139.777992,35.688971,43.65,139.771617,35.684853,1.77,735.562,0,60.731,-147.141,3.259,114.999
2,139.77612,35.684469,53.89,139.752351,35.689356,1.22,2211.244,1,15.303,168.38,1.364,109.567
3,139.762655,35.686193,31.19,139.756222,35.688934,1.54,655.621,1,18.511,156.922,2.59,102.687
2,139.770739,35.694012,46.95,139.762261,35.693579,1.59,767.134,1,18.304,-177.071,3.384,106.388
2,139.777085,35.684484,45.31,139.765459,35.697003,1.89,1741.136,0,23.638,132.88,1.428,120.702
2,139.775513,35.692435,36.91,139.760589,35.689834,1.88,1376.499,0,41.919,-170.114,1.458,134.142
2,139.76243,35.691795,43.1,139.767205,35.689831,1.82,484.347,1,7.535,-22.356,4.871,100.287
2,139.753372,35.699408,45.62,139.759761,35.692166,1.52,989.884,0,59.22,-48.578,2.551,116.77
1,139.752269,35.681216,56.13,139.770353,35.694849,1.07,2225.283,1,20.331,37.013,1.418,106.26
3,139.767312,35.682162,26.95,139.765336,35.684026,1.33,274.183,1,9.877,136.673,5.337,96.602
2,139.769279,35.690122,53.82,139.771153,35.699237,1.62,1027.164,0,24.184,78.38,2.909,130.476
3,139.775495,35.690542,59.31,139.762929,35.681841,1.64,1489.79,1,21.121,-145.3,2.217,104.321
3,139.758775,35.680799,50.61,139.776295,35.680462,1.85,1580.809,1,14.384,-1.101,1.767,103.045
2,139.755024,35.696517,50.81,139.761464,35.687176,1.38,1189.359,0,50.84,-55.418,2.38,131.09
1,139.76137,35.689894,32.63,139.759244,35.694029,1.94,498.269,1,21.024,117.216,3.525,107.698
2,139.760607,35.686933,43.31,139.766713,35.699561,1.16,1506.562,0,21.605,64.199,1.602,119.963
1,139.753974,35.686377,49.71,139.765275,35.698655,1.05,1702.318,1,11.255,47.373,1.637,101.662
3,139.770168,35.697228,46.08,139.765543,35.69377,1.18,568.544,1,8.398,-143.215,4.516,97.24
1,139.765261,35.683935,38.48,139.773884,35.688731,1.46,942.997,1,7.385,29.083,2.248,101.889
1,139.771634,35.683208,57.9,139.767658,35.691916,1.82,1032.405,0,58.549,114.541,3.109,127.669
1,139.760581,35.684264,42.99,139.776558,35.699373,1.15,2211.254,1,6.89,43.401,1.084,117.152
3,139.759771,35.6925,58.95,139.768573,35.68531,1.55,1126.914,1,13.817,-39.246,2.916,107.539
3,139.764177,35.696219,44.74,139.750651,35.689566,1.78,1426.173,0,26.516,-153.809,1.725,122.549
1,139.776322,35.68662,52.77,139.776112,35.693858,1.03,805.356,1,20.896,91.665,3.675,106.386
1,139.751208,35.683469,50.97,139.775194,35.680206,1.04,2193.19,1,16.063,-7.748,1.304,107.64
2,139.774145,35.684184,48.13,139.751465,35.687625,1.49,2080.661,0,36.536,171.372,1.284,139.141
1,139.76107,35.692384,25.51,139.753759,35.691358,1.18,669.293,1,24.194,-172.016,2.081,93.799
2,139.775639,35.684921,27.71,139.766691,35.698018,1.45,1662.874,1,21.967,124.34,0.905,111.701
1,139.774066,35.697546,45.35,139.751286,35.69984,1.04,2069.734,1,7.539,174.249,1.226,115.684
2,139.760463,35.682078,56.91,139.762335,35.691126,1.98,1019.967,0,69.026,78.31,3.083,124.03
3,139.770816,35.680647,46.04,139.779261,35.698892,1.65,2163.966,0,35.784,65.162,1.175,124.823
1,139.754789,35.681768,33.26,139.755183,35.681985,1.69,53.338,1,20.436,28.909,30.623,72.115
1,139.776888,35.696913,36.21,139.756183,35.694025,1.51,1894.135,1,12.023,-172.061,1.049,111.999
1,139.762135,35.693025,46.81,139.77029,35.688011,1.82,923.19,1,10.13,-31.58,2.79,104.301
1,139.763669,35.699155,45.9,139.751319,35.695019,1.83,1204.938,1,15.498,-161.486,2.094,100.167
2,139.771173,35.686726,58.45,139.774621,35.697354,1.16,1221.375,0,67.021,72.027,2.686,115.271
1,139.774625,35.684254,43.52,139.755971,35.681074,1.77,1718.98,1,16.673,-170.329,1.391,113.545
3,139.75709,35.69124,37.43,139.765947,35.698709,1.57,1151.634,0,63.268,40.146,1.783,114.002
3,139.769841,35.690757,43.37,139.757463,35.681363,1.76,1527.759,0,47.896,-142.805,1.56,126.565
1,139.76176,35.69182,52.52,139.769766,35.695068,1.92,808.383,1,16.404,22.078,3.582,100.052
3,139.761061,35.686951,43.91,139.767616,35.681381,1.34,856.308,1,15.752,-40.35,2.847,103.179
1,139.770701,35.680118,36.41,139.778393,35.697234,1.57,2022.787,1,23.168,65.799,0.987,107.005
1,139.761615,35.680701,36.85,139.763368,35.6841,1.79,410.541,1,17.704,62.724,4.882,106.285
3,139.760383,35.693277,51.49,139.776246,35.688681,1.99,1519.088,1,20.39,-16.155,1.866,114.784
1,139.775077,35.690465,27.33,139.767275,35.698652,1.61,1149.468,1,13.543,133.62,1.281,105.213
3,139.753038,35.69642,34.62,139.777434,35.695841,1.72,2200.333,0,21.471,-1.359,0.857,132.533
2,139.770277,35.686008,30.36,139.758755,35.695716,1.85,1496.98,1,11.193,139.886,1.091,110.895
1,139.757462,35.696309,58.06,139.766493,35.695267,1.75,824.224,0,63.573,-6.587,3.908,113.299
2,139.750465,35.68851,28.15,139.761701,35.691389,1.94,1062.5,1,21.314,14.371,1.413,102.56
3,139.755003,35.681934,51.54,139.751977,35.699029,1.23,1917.678,1,5.087,100.038,1.503,112.141
2,139.7682,35.699558,47.06,139.767228,35.696633,1.91,339.36,1,21.359,-108.377,7.58,95.94
2,139.771274,35.690239,47.15,139.773827,35.688806,1.21,283.522,1,15.761,-29.304,9.204,94.268
3,139.750632,35.69259,51.72,139.766686,35.694851,1.57,1469.762,0,20.247,8.018,1.954,132.951
2,139.751093,35.693416,39.02,139.75838,35.699962,1.52,980.301,1,24.967,41.933,2.19,101.746
2,139.777076,35.687248,39.03,139.757915,35.69742,1.83,2064.088,0,47.711,152.039,1.032,120.608
3,139.752199,35.694951,35.1,139.757135,35.680024,1.4,1715.84,1,7.606,-71.701,1.125,106.92
2,139.776825,35.697405,45.92,139.779389,35.694758,1.14,376.527,1,20.081,-45.925,6.782,95.641
3,139.756845,35.687744,57.54,139.761977,35.697958,1.71,1225.776,0,44.831,63.324,2.608,125.593
2,139.772201,35.69314,57.34,139.759506,35.686555,1.61,1359.043,0,24.646,-152.583,2.348,114.199
3,139.759292,35.695142,49.6,139.762554,35.69955,1.83,572.79,1,10.275,53.494,4.768,97.687
3,139.775763,35.683803,56.72,139.753474,35.688026,1.76,2064.224,1,14.235,169.27,1.525,103.016
2,139.771014,35.686652,58.72,139.755881,35.688424,1.89,1379.612,0,48.597,173.323,2.359,132.169
2,139.762054,35.682176,52.83,139.765267,35.683217,1.84,316.018,1,24.285,17.962,9.166,92.928
2,139.752289,35.692044,39.27,139.773965,35.681932,1.69,2253.875,1,8.142,-25.01,0.955,119.302
1,139.771981,35.696019,41.91,139.776293,35.690732,1.47,705.051,1,6.381,-50.8,3.283,109.529
1,139.768507,35.692217,57.59,139.77598,35.692056,1.02,676.3,1,20.802,-1.236,4.782,105.937
1,139.750087,35.683596,48.45,139.778343,35.687338,1.31,2581.556,0,46.101,7.545,1.046,132.387
3,139.750283,35.690927,53.72,139.753773,35.692132,1.73,345.848,1,17.041,19.043,8.55,100.135
2,139.774264,35.696699,29.06,139.751229,35.687893,1.06,2295.159,0,25.532,-159.08,0.699,129.863
3,139.757782,35.686054,31.79,139.753172,35.697364,1.76,1322.68,1,8.144,112.178,1.301,103.961
1,139.769084,35.696653,37.04,139.768022,35.699076,1.52,287.723,1,14.212,113.659,7.039,95.8
2,139.763626,35.695692,31.59,139.766684,35.691871,1.87,506.736,1,8.878,-51.342,3.357,113.149
3,139.775903,35.680435,56.73,139.770136,35.696845,1.66,1895.135,1,11.936,109.361,1.664,113.218
2,139.777509,35.684789,32.59,139.761133,35.697075,1.8,2010.115,0,43.028,143.122,0.878,126.942
3,139.779904,35.690859,44.5,139.761748,35.694275,1.17,1680.757,0,40.438,169.344,1.477,131.27
2,139.754611,35.694352,27.99,139.766367,35.68384,1.17,1576.566,0,29.17,-41.802,0.975,128.864
1,139.775889,35.697611,30.42,139.752372,35.683099,1.21,2662.652,1,12.932,-148.322,0.629,112.757
1,139.757981,35.692821,33.66,139.773996,35.69839,1.33,1570.883,1,9.549,19.173,1.179,110.665
2,139.767724,35.687607,59.4,139.777686,35.685301,1.9,935.578,0,40.29,-13.032,3.517,128.477
3,139.765173,35.683693,52.9,139.76162,35.684927,1.77,352.113,1,14.376,160.845,8.261,98.46
1,139.75054,35.695201,48.57,139.772187,35.683323,1.36,2355.583,1,23.932,-28.754,1.148,108.81
1,139.777983,35.684136,57.07,139.766465,35.690549,1.92,1260.253,0,47.25,150.89,2.506,123.464
1,139.75235,35.693909,58.47,139.75708,35.69354,1.78,432.134,1,23.51,-4.456,7.474,104.534
2,139.770647,35.683624,40.88,139.752034,35.693523,1.66,2006.223,0,51.986,151.994,1.12,123.591
2,139.77355,35.681821,36.47,139.757377,35.685221,1.44,1506.661,0,57.778,168.128,1.332,117.284
3,139.773859,35.685022,36.04,139.768147,35.681896,1.65,621.902,1,9.697,-151.305,3.165,107.067
3,139.754065,35.685699,26.25,139.751207,35.686204,1.59,264.856,1,23.955,169.968,5.319,91.259
3,139.763427,35.692944,34.79,139.775086,35.690069,1.78,1098.908,0,63.045,-13.855,1.72,117.956
2,139.774883,35.683218,37.43,139.779109,35.692249,1.23,1073.044,1,15.932,64.922,1.932,116.646
2,139.75908,35.698606,26.29,139.752505,35.685412,1.89,1580.131,0,22.096,-116.489,0.885,121.522
3,139.764032,35.691087,55.89,139.757401,35.683663,1.59,1019.537,0,36.156,-131.773,3.049,125.838
3,139.758184,35.689819,54.67,139.770269,35.696832,1.81,1340.07,1,11.176,30.126,2.259,102.182
2,139.763907,35.688694,33.8,139.774182,35.697159,1.35,1319.882,1,21.103,39.48,1.409,107.302
3,139.776635,35.691332,53.09,139.76038,35.685599,1.39,1598.472,1,18.616,-160.573,1.852,113.337
1,139.763654,35.680449,52.87,139.765457,35.691202,1.94,1205.719,1,5.667,80.48,2.419,102.351
2,139.766677,35.699802,36.73,139.776753,35.688797,1.62,1522.608,0,68.573,-47.525,1.321,130.592
3,139.762119,35.69115,49.4,139.761532,35.682839,1.32,925.305,1,13.449,-94.042,2.974,114.745
2,139.763804,35.680704,35.15,139.752446,35.698812,1.08,2256.045,0,65.666,122.096,0.865,132.139
1,139.750455,35.6918,27.46,139.779847,35.680196,1.43,2946.26,1,19.057,-21.544,0.506,115.251
2,139.758512,35.688742,42.67,139.755408,35.683752,1.85,621.911,0,38.394,-121.883,3.755,111.427
2,139.763097,35.680481,40.34,139.751463,35.686911,1.25,1269.386,1,14.199,151.069,1.764,118.826
2,139.769014,35.698489,29.84,139.76232,35.697129,1.86,622.651,1,23.946,-168.522,2.573,108.612
2,139.763502,35.680211,42.17,139.753644,35.695773,1.16,1943.038,1,6.421,122.352,1.209,119.911
1,139.760135,35.691557,58.23,139.779362,35.691598,1.13,1734.32,0,48.575,0.12,1.886,119.522
2,139.761643,35.699236,50.6,139.761424,35.6939,1.61,594.58,1,13.782,-92.352,4.71,94.552
2,139.757269,35.684752,50.86,139.774774,35.686818,1.8,1595.603,1,9.65,6.731,1.761,99.422
3,139.777735,35.685084,51.51,139.755298,35.698811,1.78,2533.007,1,7.733,148.541,1.125,120.164
2,139.765652,35.680008,51.06,139.754164,35.680536,1.54,1038.623,1,14.249,177.372,2.73,111.733
3,139.750402,35.681327,25.7,139.769479,35.682019,1.64,1721.864,1,11.106,2.076,0.8,116.41
1,139.750583,35.680898,57.36,139.777279,35.698511,1.26,3101.456,1,9.385,33.416,1.036,120.746
1,139.779189,35.696453,54.05,139.753436,35.698901,1.55,2337.926,1,5.726,174.57,1.286,111.322
1,139.756644,35.696735,34.61,139.767678,35.689811,1.21,1257.401,0,59.152,-32.106,1.522,121.03
1,139.774168,35.694534,44.35,139.752548,35.691529,1.93,1977.781,0,43.141,-172.088,1.229,118.247
3,139.751748,35.687055,46.53,139.774365,35.698051,1.68,2376.835,0,64.643,25.928,1.081,132.481
2,139.777635,35.696425,29.62,139.777279,35.697069,1.56,83.179,0,42.279,118.929,18.637,102.043
1,139.776233,35.690795,33.89,139.768864,35.697239,1.25,976.687,1,24.515,138.832,1.914,111.83
2,139.767133,35.686086,25.81,139.77065,35.687436,1.41,351.573,0,30.673,20.99,3.971,111.892
3,139.75027,35.688746,55.24,139.751663,35.696611,1.78,883.668,1,15.142,79.956,3.462,106.57
3,139.757734,35.681315,25.87,139.752189,35.681386,1.24,500.62,1,23.67,179.268,2.817,92.684
3,139.762205,35.698898,36.15,139.75539,35.689739,1.13,1188.326,0,52.655,-126.651,1.688,128.584
1,139.763802,35.692382,27.74,139.758215,35.684748,1.31,986.136,1,15.648,-126.198,1.535,108.196
2,139.75893,35.694625,52.35,139.772796,35.680716,1.79,1987.056,1,5.141,-45.09,1.457,122.986
2,139.750988,35.693532,57.37,139.763063,35.692344,1.88,1097.848,0,58.802,-5.617,2.894,124.607
2,139.767704,35.693355,44.7,139.752347,35.681524,1.41,1908.672,1,20.993,-142.387,1.299,113.461
3,139.765725,35.680345,29.88,139.775579,35.682403,1.78,917.86,1,10.698,11.796,1.754,106.524
1,139.75849,35.690507,44.54,139.779815,35.681635,1.33,2160.485,1,6.088,-22.591,1.146,113.095
3,139.751139,35.696434,51.96,139.763651,35.699501,1.51,1179.185,0,58.967,13.772,2.45,125.305
3,139.779838,35.68089,50.14,139.765353,35.680785,1.02,1306.977,0,27.941,-179.582,2.153,109.636
2,139.76446,35.699123,50.96,139.752355,35.685395,1.71,1874.833,1,24.776,-131.403,1.505,113.248
3,139.77268,35.688483,34.77,139.761491,35.69304,1.72,1128.976,0,51.247,157.842,1.677,132.426
2,139.763569,35.685798,27.58,139.761154,35.696468,1.1,1204.486,0,31.219,102.755,1.259,117.781
1,139.751295,35.690636,30.21,139.778974,35.692164,1.36,2501.202,1,12.673,3.159,0.661,111.265
2,139.759288,35.696024,58.44,139.769813,35.69953,1.48,1027.06,0,59.113,18.422,3.174,112.888
1,139.759603,35.689495,46.47,139.773465,35.686754,1.77,1286.998,1,9.083,-11.185,1.989,114.862
2,139.775151,35.692902,50.48,139.75385,35.68944,1.82,1958.915,1,18.452,-170.768,1.423,116.074
3,139.769627,35.689998,56.47,139.762508,35.696426,1.72,961.23,1,18.43,137.922,3.26,106.104
3,139.758263,35.692625,54.85,139.755747,35.693634,1.22,258.585,1,10.644,158.16,11.717,93.035
1,139.779032,35.682761,32.64,139.775806,35.684281,1.36,337.785,1,13.91,154.765,5.292,98.364
1,139.759646,35.680773,27.03,139.754571,35.689973,1.25,1119.338,0,43.877,118.883,1.32,124.633
1,139.779947,35.682738,57.38,139.763166,35.699519,1.64,2400.394,0,69.393,135.0,1.33,124.782
2,139.779885,35.685717,59.36,139.75161,35.69726,1.65,2853.735,0,51.756,157.792,1.159,131.67
2,139.755736,35.685067,44.86,139.769029,35.683836,1.02,1206.99,0,36.53,-5.291,2.08,123.438
1,139.759382,35.692304,56.09,139.764458,35.683596,1.73,1070.776,1,15.887,-59.763,2.906,102.828
3,139.764581,35.689118,33.11,139.764939,35.696568,1.23,828.204,0,54.686,87.251,2.205,120.65
2,139.769923,35.680776,28.89,139.753049,35.683978,1.8,1562.64,0,37.422,169.257,0.993,126.804
2,139.765841,35.680697,42.49,139.765419,35.689056,1.83,929.46,1,21.922,92.89,2.505,104.268
2,139.779083,35.681812,53.39,139.766914,35.683615,1.8,1116.549,0,48.305,171.571,2.646,127.444
1,139.77172,35.687062,47.91,139.778885,35.680293,1.41,991.934,0,20.776,-43.367,2.684,110.057
1,139.756361,35.680124,47.31,139.750997,35.697508,1.35,1989.9,0,54.647,107.15,1.323,138.514
1,139.753153,35.68988,25.61,139.777681,35.69558,1.44,2300.18,0,48.356,13.083,0.602,125.875
1,139.770652,35.687213,36.11,139.764387,35.689412,1.53,616.263,1,11.953,160.664,3.212,103.891
1,139.754754,35.691109,57.88,139.756303,35.683192,1.25,891.652,1,14.59,-78.924,3.634,107.779
3,139.77363,35.694417,29.7,139.769966,35.696128,1.93,382.061,0,44.423,154.957,4.157,102.389
3,139.759331,35.685019,50.42,139.765512,35.687187,1.5,608.927,0,58.794,19.329,4.593,120.611
1,139.759807,35.683142,51.58,139.756803,35.693239,1.07,1154.17,0,43.445,106.569,2.505,129.769
2,139.750324,35.685561,50.65,139.768805,35.686334,2.0,1669.105,0,34.618,2.395,1.67,131.915
1,139.77103,35.680035,59.62,139.764198,35.688646,1.48,1138.583,1,9.048,128.432,2.923,114.53
3,139.753398,35.6824,39.32,139.77067,35.690709,1.95,1810.314,0,50.834,25.691,1.183,135.848
3,139.773186,35.695017,48.88,139.770672,35.69524,1.39,232.888,1,21.093,174.915,11.525,94.704
2,139.764756,35.684456,31.78,139.764184,35.696641,1.22,1353.887,1,12.981,92.686,1.293,110.237
3,139.773528,35.699886,38.99,139.761724,35.688871,1.74,1621.286,0,40.861,-136.981,1.316,114.512
1,139.767518,35.683357,42.2,139.751897,35.684661,1.43,1416.35,1,12.58,175.227,1.649,116.507
2,139.752473,35.695775,32.52,139.764815,35.683073,1.88,1796.352,0,67.963,-45.824,0.977,121.45
1,139.77297,35.694101,56.74,139.757293,35.686815,1.46,1629.16,1,15.616,-155.072,1.943,111.623
1,139.752094,35.686443,50.07,139.751597,35.696036,1.34,1066.88,0,49.906,92.963,2.615,123.235
2,139.764361,35.686615,34.93,139.759911,35.68548,1.97,421.777,1,21.999,-165.689,4.469,95.402
1,139.75517,35.691271,29.72,139.752624,35.68095,1.83,1168.697,0,58.9,-103.86,1.367,118.846
3,139.77257,35.697047,35.08,139.767392,35.691286,1.21,792.504,1,19.067,-131.943,2.447,106.141
1,139.777348,35.687724,46.8,139.76511,35.680672,1.49,1353.491,0,44.339,-150.049,1.918,125.704
2,139.766624,35.681224,53.92,139.773773,35.697699,1.11,1939.708,1,22.783,66.542,1.56,110.167
2,139.765814,35.687488,42.61,139.758029,35.693561,1.11,974.049,1,5.055,142.045,2.44,103.457
